"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Standing Calf Raise (Machine)",,"",0,"warmup",102.5,20,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Standing Calf Raise (Machine)",,"",1,"normal",102.5,20,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Squat (Barbell)",,"",0,"warmup",20,12,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Squat (Barbell)",,"",1,"warmup",60,12,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Squat (Barbell)",,"",2,"normal",100,3,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Squat (Barbell)",,"",3,"normal",140,1,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Squat (Barbell)",,"",4,"normal",140,1,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Squat (Barbell)",,"",5,"normal",100,14,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Leg Extension (Machine)",,"",0,"normal",110,13,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Romanian Deadlift (Barbell)",,"Fuck man if only i had my damn straps",0,"normal",60,12,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Romanian Deadlift (Barbell)",,"Fuck man if only i had my damn straps",1,"normal",100,16,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Romanian Deadlift (Barbell)",,"Fuck man if only i had my damn straps",2,"normal",100,20,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Single Leg Press (Machine)",,"",0,"normal",62,12,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Single Leg Press (Machine)",,"",1,"normal",102.5,12,,,
"Lower","May 8, 2026, 10:41 AM","May 8, 2026, 11:28 AM","I had to leave early cause i was about to throw up","Single Leg Press (Machine)",,"",2,"normal",102.5,12,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Lat Pulldown (Cable)",,"",0,"warmup",40,12,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Lat Pulldown (Cable)",,"",1,"warmup",70,10,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Lat Pulldown (Cable)",,"",2,"normal",100,8,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Lat Pulldown (Cable)",,"",3,"normal",90,10,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Lat Pulldown (Cable)",,"",4,"normal",90,10,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Preacher Curl (Dumbbell)",,"",0,"normal",18,12,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Preacher Curl (Dumbbell)",,"",1,"normal",20,10,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Preacher Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Rope Straight Arm Pulldown",,"",0,"normal",45,8,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Rope Straight Arm Pulldown",,"",1,"normal",45,10,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Rope Straight Arm Pulldown",,"",2,"normal",45,8,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Behind the Back Wrist Curl (Barbell)",,"",0,"normal",45,15,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Behind the Back Wrist Curl (Barbell)",,"",1,"normal",47.5,12,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Behind the Back Wrist Curl (Barbell)",,"",2,"normal",47.5,14,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Bent Over Row (Barbell)",,"",0,"warmup",45.5,8,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Bent Over Row (Barbell)",,"",1,"normal",75.5,12,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Bent Over Row (Barbell)",,"",2,"normal",75.5,12,,,
"Pull","May 6, 2026, 12:59 PM","May 6, 2026, 2:03 PM","It honestly doesnt get much better","Bent Over Row (Barbell)",,"",3,"normal",75.5,12,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Bench Press (Barbell)",,"",0,"warmup",20,20,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Bench Press (Barbell)",,"",1,"warmup",60,12,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Bench Press (Barbell)",,"",2,"normal",87.5,8,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Bench Press (Barbell)",,"",3,"normal",87.5,7,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Bench Press (Barbell)",,"",4,"normal",87.5,5,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Chest Press (Machine)",,"",0,"normal",111,8,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Chest Press (Machine)",,"",1,"normal",111,6,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Chest Press (Machine)",,"",2,"normal",98,7,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Triceps Pushdown",,"Someone stole my good attachment",0,"normal",45,9,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Triceps Pushdown",,"Someone stole my good attachment",1,"normal",45,8,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,8,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,9,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Lateral Raise (Cable)",,"",0,"normal",10,13,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Lateral Raise (Cable)",,"",1,"normal",10,12,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Lateral Raise (Cable)",,"",2,"normal",10,8,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Chest Fly (Machine)",,"",0,"normal",82.5,13,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Chest Fly (Machine)",,"",1,"normal",82.5,11,,,
"Push","May 5, 2026, 12:48 PM","May 5, 2026, 1:51 PM","Feeling amazing after this one and im quite happy about my bench progress","Chest Fly (Machine)",,"",2,"normal",82.5,10,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Squat (Barbell)",,"Focusing on shin alignment as well as not just firing with the quads but a concuous effort to fire with the glutes",0,"warmup",40,12,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Squat (Barbell)",,"Focusing on shin alignment as well as not just firing with the quads but a concuous effort to fire with the glutes",1,"warmup",60,12,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Squat (Barbell)",,"Focusing on shin alignment as well as not just firing with the quads but a concuous effort to fire with the glutes",2,"normal",110,11,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Squat (Barbell)",,"Focusing on shin alignment as well as not just firing with the quads but a concuous effort to fire with the glutes",3,"normal",110,8,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Leg Extension (Machine)",,"",0,"normal",111,14,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Leg Extension (Machine)",,"",1,"normal",111,12,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Leg Extension (Machine)",,"",2,"normal",111,9,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Crunch (Machine)",,"",0,"normal",50,12,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Crunch (Machine)",,"",1,"normal",50,15,,,
"Lower","May 4, 2026, 11:01 AM","May 4, 2026, 11:36 AM","Low volume cause my knees are just not recovering 😡","Crunch (Machine)",,"",2,"normal",50,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Lat Pulldown (Cable)",,"Lost my straps and i feel like that may be holding me back here",0,"warmup",45,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Lat Pulldown (Cable)",,"Lost my straps and i feel like that may be holding me back here",1,"normal",100,8,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Lat Pulldown (Cable)",,"Lost my straps and i feel like that may be holding me back here",2,"normal",90,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Lat Pulldown (Cable)",,"Lost my straps and i feel like that may be holding me back here",3,"normal",90,8,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Single Arm Lat Pulldown",,"",0,"normal",,9,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Rope Straight Arm Pulldown",,"",0,"normal",45,11,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Rope Straight Arm Pulldown",,"",1,"normal",45,8,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Rope Straight Arm Pulldown",,"",2,"normal",40,10,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Behind the Back Wrist Curl (Barbell)",,"",0,"normal",45,15,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Behind the Back Wrist Curl (Barbell)",,"",1,"normal",45,13,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Behind the Back Wrist Curl (Barbell)",,"",2,"normal",45,13,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bent Over Row (Barbell)",,"Smith bent over rows",0,"warmup",45.5,14,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bent Over Row (Barbell)",,"Smith bent over rows",1,"normal",65.5,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bent Over Row (Barbell)",,"Smith bent over rows",2,"normal",75.5,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bent Over Row (Barbell)",,"Smith bent over rows",3,"normal",75.5,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bicep Curl (Cable)",,"",0,"normal",30,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bicep Curl (Cable)",,"",1,"normal",30,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bicep Curl (Cable)",,"",2,"normal",30,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Bicep Curl (Cable)",,"",3,"normal",30,12,,,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Dead Hang",,"",0,"normal",,,,27,
"Pull","May 2, 2026, 9:50 PM","May 2, 2026, 10:57 PM","Good back day tried out some new stuff and it felt really good so i might start working in some of that","Dead Hang",,"",1,"normal",,,,48,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Chest Press (Machine)",,"",0,"normal",116,7,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Chest Press (Machine)",,"",1,"normal",96.4,10,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Chest Press (Machine)",,"",2,"normal",96.4,11,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Triceps Pushdown",,"",0,"normal",45,9,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Triceps Pushdown",,"",1,"normal",45,11,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Triceps Pushdown",,"",2,"normal",40,9,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,8,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",17.5,11,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Lateral Raise (Cable)",,"",0,"normal",10,13,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Lateral Raise (Cable)",,"",1,"normal",10,13,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Chest Fly (Machine)",,"",0,"normal",82,12,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Chest Fly (Machine)",,"",1,"normal",82,11,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Chest Fly (Machine)",,"",2,"normal",82,10,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Incline Bench Press (Dumbbell)",,"",0,"warmup",20,12,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Incline Bench Press (Dumbbell)",,"",1,"normal",32,13,,,
"Push","May 1, 2026, 12:37 PM","May 1, 2026, 1:48 PM","Push push push","Incline Bench Press (Dumbbell)",,"",2,"normal",34,10,,,
"Lower","Apr 30, 2026, 12:03 PM","Apr 30, 2026, 1:13 PM","Very solid leg day quad focused and a good stretch at the end","Squat (Barbell)",,"First working set on my 6th rep i went way too low took everything to push my way out",0,"warmup",20,20,,,
"Lower","Apr 30, 2026, 12:03 PM","Apr 30, 2026, 1:13 PM","Very solid leg day quad focused and a good stretch at the end","Squat (Barbell)",,"First working set on my 6th rep i went way too low took everything to push my way out",1,"warmup",60,12,,,
"Lower","Apr 30, 2026, 12:03 PM","Apr 30, 2026, 1:13 PM","Very solid leg day quad focused and a good stretch at the end","Squat (Barbell)",,"First working set on my 6th rep i went way too low took everything to push my way out",2,"normal",110,7,,,
